Student_IDs,Semester,Degree_Type,Class_Standing,Major,Expected_Graduation,Course_Name,Course_Number,Course_Type,Course_Code_by_Thousands,Semester_Week,Check_In_Date,Check_In_Time,Check_Out_Time,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,4,9/14/16,16:35:00,18:10:00,95,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,16,12/5/16,16:15:00,17:49:00,94,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,12,11/8/16,12:39:00,14:12:00,93,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,11,11/2/16,16:23:00,17:55:00,92,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,10,10/24/16,16:30:00,17:58:00,88,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,6,9/27/16,16:32:00,17:58:00,85,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,8,10/12/16,19:19:00,20:42:00,82,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,15,11/30/16,16:29:00,17:50:00,81,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,16,12/7/16,16:26:00,17:43:00,77,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,3,9/7/16,16:21:00,17:35:00,74,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,10,10/24/16,18:56:00,20:10:00,74,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,2,8/31/16,16:29:00,17:42:00,72,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,3,9/6/16,16:34:00,17:45:00,71,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,5,9/21/16,16:25:00,17:35:00,70,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,4,9/15/16,16:27:00,17:36:00,68,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,6,9/29/16,16:21:00,17:29:00,67,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,5,9/22/16,16:49:00,17:50:00,60,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,9,10/17/16,16:10:00,17:10:00,59,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,11,11/3/16,16:22:00,17:20:00,58,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,12,11/7/16,16:18:00,17:14:00,55,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,5,9/22/16,13:05:00,13:59:00,54,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,15,11/29/16,16:29:00,17:22:00,53,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,2,9/1/16,16:34:00,17:26:00,52,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,3,9/8/16,16:25:00,17:18:00,52,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,10,10/24/16,11:23:00,12:15:00,51,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,15,12/1/16,18:11:00,19:03:00,51,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,5,9/20/16,17:35:00,18:26:00,50,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,7,10/4/16,12:41:00,13:32:00,50,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,10,10/26/16,16:32:00,17:17:00,44,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,9,10/19/16,16:15:00,16:59:00,43,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,13,11/16/16,16:18:00,16:59:00,41,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,5,9/20/16,16:20:00,16:55:00,34,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,5,9/19/16,16:32:00,16:57:00,25,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,15,12/2/16,16:26:00,16:51:00,25,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,9,10/19/16,18:02:00,18:23:00,20,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,13,11/17/16,16:14:00,16:31:00,17,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,7,10/3/16,10:59:00,11:11:00,11,MALE,16,3.769,107,3.619,0.15
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,7,10/5/16,16:41:00,16:52:00,11,MALE,16,3.769,107,3.619,0.15
BGSU03846,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Precalculus Mathematics,MATH-1280,MATH,1000,16,12/11/16,18:17:00,21:28:00,190,FEMALE,16,4,140,3.909,0.091
BGSU03846,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Precalculus Mathematics,MATH-1280,MATH,1000,11,10/31/16,16:34:00,17:55:00,80,FEMALE,16,4,140,3.909,0.091
BGSU03846,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Precalculus Mathematics,MATH-1280,MATH,1000,9,10/18/16,16:28:00,17:41:00,72,FEMALE,16,4,140,3.909,0.091
BGSU03846,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Precalculus Mathematics,MATH-1280,MATH,1000,7,10/3/16,13:33:00,14:17:00,44,FEMALE,16,4,140,3.909,0.091
BGSU03846,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Precalculus Mathematics,MATH-1280,MATH,1000,15,11/29/16,17:10:00,17:49:00,38,FEMALE,16,4,140,3.909,0.091
BGSU03846,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Precalculus Mathematics,MATH-1280,MATH,1000,7,10/6/16,15:19:00,15:53:00,34,FEMALE,16,4,140,3.909,0.091
BGSU03849,Fall 2016,Undergraduate,Junior,HLTHBSDIET:BS in Dietetics,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,13,11/15/16,13:40:00,17:32:00,232,FEMALE,13,2.461,100,3.047,-0.586
BGSU03849,Fall 2016,Undergraduate,Junior,HLTHBSDIET:BS in Dietetics,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,17,12/13/16,12:48:00,14:53:00,124,FEMALE,13,2.461,100,3.047,-0.586
BGSU03849,Fall 2016,Undergraduate,Junior,HLTHBSDIET:BS in Dietetics,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,6,9/27/16,12:48:00,14:25:00,97,FEMALE,13,2.461,100,3.047,-0.586
BGSU03849,Fall 2016,Undergraduate,Junior,HLTHBSDIET:BS in Dietetics,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,15,12/1/16,20:03:00,21:38:00,94,FEMALE,13,2.461,100,3.047,-0.586
BGSU03849,Fall 2016,Undergraduate,Junior,HLTHBSDIET:BS in Dietetics,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,7,10/4/16,12:47:00,14:18:00,90,FEMALE,13,2.461,100,3.047,-0.586
BGSU03849,Fall 2016,Undergraduate,Junior,HLTHBSDIET:BS in Dietetics,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,6,9/30/16,15:31:00,16:50:00,78,FEMALE,13,2.461,100,3.047,-0.586
BGSU03849,Fall 2016,Undergraduate,Junior,HLTHBSDIET:BS in Dietetics,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,16,12/5/16,20:30:00,21:45:00,75,FEMALE,13,2.461,100,3.047,-0.586
BGSU03849,Fall 2016,Undergraduate,Junior,HLTHBSDIET:BS in Dietetics,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,5,9/22/16,10:29:00,11:21:00,51,FEMALE,13,2.461,100,3.047,-0.586
BGSU03854,Fall 2016,Undergraduate,Senior,"BSAMPD:Apparel Merch & Prod Devp,MKT-MIN:Marketing",Summer Semester 2020,Elementary Algebra,MATH-90X,MATH,99,6,9/28/16,13:23:00,14:35:00,72,FEMALE,13,2.692,130,2.834,-0.142
BGSU03854,Fall 2016,Undergraduate,Senior,"BSAMPD:Apparel Merch & Prod Devp,MKT-MIN:Marketing",Summer Semester 2020,Elementary Algebra,MATH-90X,MATH,99,3,9/7/16,13:21:00,14:15:00,54,FEMALE,13,2.692,130,2.834,-0.142
BGSU03858,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2018,Life in the Sea,BIOL-1080,BIOL,1000,4,9/12/16,11:58:00,14:13:00,135,MALE,9,2,24,1.962,0.038
BGSU03858,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2018,Seminar in Academic Writing,GSW-1110,GSW,1000,9,10/18/16,15:06:00,16:33:00,86,MALE,9,2,24,1.962,0.038
BGSU03858,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2018,Life in the Sea,BIOL-1080,BIOL,1000,6,9/26/16,11:57:00,12:57:00,60,MALE,9,2,24,1.962,0.038
BGSU03858,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2018,Seminar in Academic Writing,GSW-1110,GSW,1000,13,11/15/16,15:03:00,15:53:00,49,MALE,9,2,24,1.962,0.038
BGSU03858,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2018,Early America,HIST-2050,HIST,2000,10,10/25/16,15:46:00,16:27:00,41,MALE,9,2,24,1.962,0.038
BGSU03858,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2018,Seminar in Academic Writing,GSW-1110,GSW,1000,10,10/25/16,15:15:00,15:56:00,40,MALE,9,2,24,1.962,0.038
BGSU03860,Fall 2016,Undergraduate,Senior,"ENTREP-MIN:Entrepreneurship,PSYC-BA:Psychology,TLEP-BSED:Tourism, Hospitality & Event M",Fall Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,4,9/15/16,17:33:00,19:01:00,88,FEMALE,15,3.2,126,3.324,-0.124
BGSU03860,Fall 2016,Undergraduate,Senior,"ENTREP-MIN:Entrepreneurship,PSYC-BA:Psychology,TLEP-BSED:Tourism, Hospitality & Event M",Fall Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,2,9/1/16,19:17:00,20:31:00,73,FEMALE,15,3.2,126,3.324,-0.124
BGSU03861,Fall 2016,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Spring Semester 2020,Elementary Chemistry Laboratory,CHEM-1100,CHEM,1000,2,8/31/16,16:37:00,17:33:00,55,FEMALE,17,4,124,3.561,0.439
BGSU03861,Fall 2016,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Spring Semester 2020,Elementary Chemistry Laboratory,CHEM-1100,CHEM,1000,9,10/18/16,18:17:00,19:11:00,53,FEMALE,17,4,124,3.561,0.439
BGSU03861,Fall 2016,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Spring Semester 2020,Elementary Chemistry,CHEM-1090,CHEM,1000,13,11/16/16,11:22:00,12:13:00,51,FEMALE,17,4,124,3.561,0.439
BGSU03861,Fall 2016,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Spring Semester 2020,Elementary Chemistry Laboratory,CHEM-1100,CHEM,1000,10,10/24/16,11:05:00,11:34:00,29,FEMALE,17,4,124,3.561,0.439
BGSU03861,Fall 2016,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Spring Semester 2020,Elementary Chemistry Laboratory,CHEM-1100,CHEM,1000,15,11/28/16,11:02:00,11:25:00,22,FEMALE,17,4,124,3.561,0.439
BGSU03861,Fall 2016,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Spring Semester 2020,Elementary Chemistry Laboratory,CHEM-1100,CHEM,1000,14,11/21/16,11:00:00,11:08:00,7,FEMALE,17,4,124,3.561,0.439
BGSU03864,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Elementary Spanish II,SPAN-1020,SPAN,1000,4,9/16/16,09:56:00,10:21:00,25,FEMALE,18,3.833,140,3.95,-0.117
BGSU03867,Fall 2016,Undergraduate,Senior,EMST-BSTC:Mechatronics Engineering Tech,Spring Semester 2021,College Algebra,MATH-1220,MATH,1000,2,9/2/16,11:13:00,12:46:00,93,MALE,16,4,121,3.046,0.954
BGSU03868,Fall 2016,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Summer Semester 2020,Introduction to Ethics,PHIL-1020,PHIL,1000,7,10/4/16,14:36:00,16:19:00,102,FEMALE,16,3.375,140,3.293,0.082
BGSU03868,Fall 2016,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Summer Semester 2020,Elementary Chemistry,CHEM-1090,CHEM,1000,13,11/16/16,11:24:00,12:59:00,95,FEMALE,16,3.375,140,3.293,0.082
BGSU03881,Fall 2016,Undergraduate,Senior,"COMPSC-BS:Computer Science,MKT-MIN:Marketing,SCIENC-MIN:Science",Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,16,12/8/16,20:02:00,21:01:00,59,MALE,18,3.833,143,3.764,0.069
BGSU03882,Fall 2016,Undergraduate,Senior,"CRWR-BFA:Creative Writing,THEA-MIN:Theatre",Fall Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,13,11/18/16,14:17:00,15:39:00,81,FEMALE,17,2.823,139,2.482,0.341
BGSU03882,Fall 2016,Undergraduate,Senior,"CRWR-BFA:Creative Writing,THEA-MIN:Theatre",Fall Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,15,11/29/16,15:28:00,16:44:00,76,FEMALE,17,2.823,139,2.482,0.341
BGSU03882,Fall 2016,Undergraduate,Senior,"CRWR-BFA:Creative Writing,THEA-MIN:Theatre",Fall Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,17,12/12/16,15:27:00,16:10:00,43,FEMALE,17,2.823,139,2.482,0.341
BGSU03882,Fall 2016,Undergraduate,Senior,"CRWR-BFA:Creative Writing,THEA-MIN:Theatre",Fall Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,15,11/30/16,16:56:00,17:25:00,28,FEMALE,17,2.823,139,2.482,0.341
BGSU03885,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,TCOM-BA:Media Production and Studies",Spring Semester 2020,Intermediate Algebra,MATH-95X,MATH,99,8,10/12/16,09:25:00,12:22:00,177,FEMALE,15,3.5,126,3.576,-0.076
BGSU03885,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,TCOM-BA:Media Production and Studies",Spring Semester 2020,Intermediate Algebra,MATH-95X,MATH,99,10,10/27/16,14:14:00,15:41:00,87,FEMALE,15,3.5,126,3.576,-0.076
BGSU03885,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,TCOM-BA:Media Production and Studies",Spring Semester 2020,Intermediate Algebra,MATH-95X,MATH,99,3,9/11/16,20:18:00,21:42:00,84,FEMALE,15,3.5,126,3.576,-0.076
BGSU03885,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,TCOM-BA:Media Production and Studies",Spring Semester 2020,Intermediate Algebra,MATH-95X,MATH,99,4,9/12/16,19:34:00,20:13:00,39,FEMALE,15,3.5,126,3.576,-0.076
BGSU03885,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,TCOM-BA:Media Production and Studies",Spring Semester 2020,Intermediate Algebra,MATH-95X,MATH,99,8,10/11/16,21:15:00,21:55:00,39,FEMALE,15,3.5,126,3.576,-0.076
BGSU03885,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,TCOM-BA:Media Production and Studies",Spring Semester 2020,Intermediate Algebra,MATH-95X,MATH,99,10,10/27/16,17:15:00,17:45:00,29,FEMALE,15,3.5,126,3.576,-0.076
BGSU03886,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Elementary Algebra,MATH-90X,MATH,99,3,9/11/16,20:18:00,21:42:00,83,FEMALE,16,3.437,150,3.84,-0.403
BGSU03886,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Elementary Algebra,MATH-90X,MATH,99,13,11/16/16,16:50:00,17:28:00,38,FEMALE,16,3.437,150,3.84,-0.403
BGSU03892,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Summer Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,10,10/25/16,14:22:00,17:09:00,166,FEMALE,12,3.666,139,3.204,0.462
BGSU03892,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Summer Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,12/7/16,13:12:00,15:22:00,129,FEMALE,12,3.666,139,3.204,0.462
BGSU03892,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Summer Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,9,10/18/16,14:25:00,16:24:00,118,FEMALE,12,3.666,139,3.204,0.462
BGSU03892,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Summer Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,12/8/16,15:01:00,16:41:00,100,FEMALE,12,3.666,139,3.204,0.462
BGSU03892,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Summer Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,15,11/30/16,18:05:00,19:41:00,95,FEMALE,12,3.666,139,3.204,0.462
BGSU03892,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Summer Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,9,10/17/16,13:42:00,15:01:00,79,FEMALE,12,3.666,139,3.204,0.462
BGSU03892,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Summer Semester 2020,Introduction to Education,EDTL-2010,EDTL,2000,2,9/1/16,16:47:00,17:37:00,49,FEMALE,12,3.666,139,3.204,0.462
BGSU03892,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Summer Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,4,9/15/16,14:21:00,14:35:00,13,FEMALE,12,3.666,139,3.204,0.462
BGSU03899,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,12,11/7/16,14:49:00,16:26:00,96,FEMALE,18,4,161,4,0
BGSU03899,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,10,10/25/16,14:44:00,15:52:00,68,FEMALE,18,4,161,4,0
BGSU03899,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,9,10/18/16,17:14:00,18:08:00,53,FEMALE,18,4,161,4,0
BGSU03899,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,15,11/30/16,14:39:00,15:26:00,46,FEMALE,18,4,161,4,0
BGSU03903,Fall 2016,Undergraduate,Sophomore,No Response,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,15,12/1/16,17:25:00,17:50:00,24,FEMALE,16,2.562,45,2.512,0.05
BGSU03905,Fall 2016,Undergraduate,Senior,CRJUBSCRJU:BS in Criminal Justice,Summer Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,12/8/16,12:22:00,15:11:00,168,FEMALE,13,3.23,122,3.102,0.128
BGSU03905,Fall 2016,Undergraduate,Senior,CRJUBSCRJU:BS in Criminal Justice,Summer Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,15,12/1/16,13:47:00,14:37:00,50,FEMALE,13,3.23,122,3.102,0.128
BGSU03909,Fall 2016,Undergraduate,Junior,No Response,Summer Semester 2018,Precalculus Mathematics,MATH-1280,MATH,1000,17,12/12/16,10:22:00,11:34:00,72,FEMALE,19,3.105,122,3.358,-0.253
BGSU03909,Fall 2016,Undergraduate,Junior,No Response,Summer Semester 2018,Precalculus Mathematics,MATH-1280,MATH,1000,17,12/12/16,16:44:00,17:34:00,49,FEMALE,19,3.105,122,3.358,-0.253
BGSU03909,Fall 2016,Undergraduate,Junior,No Response,Summer Semester 2018,Precalculus Mathematics,MATH-1280,MATH,1000,10,10/26/16,16:55:00,17:40:00,44,FEMALE,19,3.105,122,3.358,-0.253
BGSU03920,Fall 2016,Undergraduate,Freshman,PRE-SOWK:Pre-Social Work,Spring Semester 2017,Introduction to Biology,BIOL-1040,BIOL,1000,7,10/6/16,13:07:00,14:12:00,64,FEMALE,13,0.615,15,1.041,-0.426
BGSU03921,Fall 2016,Graduate,Graduate,ACCT-BSBA:Accounting,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,15,11/30/16,17:08:00,21:46:00,278,FEMALE,19,4,122,4,0
BGSU03921,Fall 2016,Graduate,Graduate,ACCT-BSBA:Accounting,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,7,10/6/16,20:10:00,21:44:00,94,FEMALE,19,4,122,4,0
BGSU03921,Fall 2016,Graduate,Graduate,ACCT-BSBA:Accounting,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,8,10/13/16,15:56:00,17:30:00,94,FEMALE,19,4,122,4,0
BGSU03921,Fall 2016,Graduate,Graduate,ACCT-BSBA:Accounting,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,5,9/19/16,17:36:00,19:08:00,92,FEMALE,19,4,122,4,0
BGSU03921,Fall 2016,Graduate,Graduate,ACCT-BSBA:Accounting,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,16,12/6/16,20:11:00,21:35:00,83,FEMALE,19,4,122,4,0
BGSU03921,Fall 2016,Graduate,Graduate,ACCT-BSBA:Accounting,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,6,9/29/16,20:09:00,21:23:00,74,FEMALE,19,4,122,4,0
BGSU03921,Fall 2016,Graduate,Graduate,ACCT-BSBA:Accounting,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,5,9/22/16,17:24:00,18:33:00,69,FEMALE,19,4,122,4,0
